column,protocol,outer_seed,planned_budget,actual_budget,sample_id,canonical_smiles,role,parent_role,full_data_definition,training_label_count,n_total_filtered,parent_budget
25g,compound,536279090,100,98,6d519fda6f562cc6a9d1,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6da9e44f6e5c91b99a6a,Cc1ccc(Cl)cc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6dcd074e5f22197a66cc,CCCCC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6eb7cefaca3016db9104,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6ec31cb77df8f613cad3,O=C(Cc1ccccc1F)C1CC1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6fae73851dfb88fca436,CC(Br)C(=O)OC(C)(C)C,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6fb280a01d338e9ff1f7,CCOC(=O)c1ccccc1N,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6fbdc91f9c6d50f706ca,O=Cc1c(F)cccc1F,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,6ffa9fc976064d7aeddf,CC(C)C(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,70d9254751f5eb5697a0,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,71b66ec976a562e56acd,O=C(c1ccccc1)c1ccc(Cl)cc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,731b59f58625f7180e87,COC(=O)Cc1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,734ce34ed1d368754112,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7448caa62295671a73e8,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7451b026e01b69e56e43,CC1CCC(=O)c2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,753cd2fc30dbdcea5119,CC(=O)c1c(C)cc(C)cc1C,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,761e675592e3a2067c75,Brc1ccc(Br)c2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,78584e387fdab3c21204,CCOC(=O)c1ccc(OC)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,79675bcf5b0e99e5b61b,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7a2902325d54e5c68fe5,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7b87a9d8decea9a2f9a8,O=C(Cc1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7b8a03e07e1678ca0d67,CCCC(=O)c1ccc(-c2ccccc2)cc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7beaa11263fd8eb7800a,COCCOC(=O)CC(C)=O,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7d89242a73ce7b12c178,CC(=O)c1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7f1c75b216e3d24b7ec2,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,7f4b9a82a252613c3034,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8020ab1644ce2e695c4f,Cc1cccc(C=O)c1Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,807ed88222c66bdb76c2,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8097db6e24570d791c2a,COC(=O)Cc1cccc2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8178ea799914f45ea337,CSc1ccc(C=O)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,81853936cfb61b7e96a5,BrCc1ccccc1CBr,validation,validation,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,81e6b2a63408a098c133,COc1cccc(OC)c1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,82169c113b8ac0311126,CCOC(=O)Cc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,834913600111fac7ab29,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,840e043b7a1c1158bb2e,CCOC(=O)C(C(=O)OCC)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,84542553a0bacc6c5212,CCC(O)c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,84e181caaa3c4c55f141,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,859183ebecf4827cc3a2,Brc1ccc2occc2c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,85be6ad364dee19d2c56,Brc1ccc(Br)c2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,862876f88fba22b901a8,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,865cbecc6948450c0cc0,CC(C)C(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,86766eb436725f32cb05,O=C(c1ccccc1)C1CCCCC1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,86ab142da80aec5fedec,CCCCCCCCCCCCc1cc(Br)sc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,86e21ff3197eeba2986d,CC(=O)c1c(C)cc(C)cc1C,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8867318897ccc6323467,CC(C)c1ccccc1O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,88d457ca615277fcfe30,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,88f788f99ed3f46c3062,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8a92d928b562f6e6cccc,CC1CCC(=O)c2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8d64ead8cf316b96e0d6,N#Cc1ccccc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8e8910330b0b2dd08bef,O=Cc1cc(Cl)ccc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8f5da33bc2f073aa7c41,C=CC(=O)OCCOc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8f7fb924ad5a7e58c9bf,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,8f8c7a8eef2727c2faed,CCOC(=O)/C=C/c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,910807e16ddc4dc9191b,CC(=O)c1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,917c18a6904e2edae8af,CCOC(=O)c1ccc(OC)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9188194dbb2bc3fa6821,CCCCCCCCCCCCc1cc(Br)sc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,91c3796ae178d1fe06aa,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,92b4442f029bd2b52e98,CCOC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9326d65ad13f8538dc59,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9406db14912a71f66029,CCOC(=O)C(C(=O)OCC)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,94681efab1a6b8a6d077,CCOC(=O)C(C(=O)OCC)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,94851e42825ce0ad0bff,CC(=O)c1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,95f35ffb76fe32a53218,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,96393d74d2fa6203cd8e,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,96487a04d932bc1d2a3f,BrCc1ccccc1CBr,validation,validation,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9704d795444cbcf576c5,O=C(/C=C/c1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,978b46204d8cbdb3fd85,CC(Br)C(=O)OC(C)(C)C,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,981735d2c190683bd824,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,99614f82a30bbabe4c93,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,99c4018f20a7997e1220,O=C(c1ccccc1)c1ccc(Cl)cc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9adc3f6b5754207e21ac,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9b82553bdadb53cf3c81,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9cd51ee1f8f3754b1b07,COC(=O)Cc1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9d6e6e09712f1cbec673,O=C(c1ccccc1)c1ccc(Cl)cc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9dbfada8084b3b4b0d8d,Cc1ccc(Cl)cc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,9e9562f9c43965929037,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a06aa3502d2075de7357,Ic1ccc(I)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a112bc8b77fb0211e81e,CCOC(=O)Cc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a1161f6dda7784521b41,O=C(c1ccccc1)C1CCCCC1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a1dad8e3e3b54186a986,CCOC(=O)c1cccnc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a298430505de328e9188,Ic1ccc(I)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a2a91cb346e599152f75,O=C(Cc1ccccc1F)C1CC1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a3e0a6c37ff0df8bc120,CC(=O)c1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a4231d67e5d13ab37679,O=C(c1ccccc1)C1CCCCC1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a441232185bdf31abf6c,CC(=O)c1c(C)cc(C)cc1C,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a4be93de6d5738c27ca4,CCOC(=O)Cc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a4e2c931c64f6a0d8ae7,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a5274a58d3f0cf0e3f93,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a68e50d402b122bd2a8f,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a70b91bd9e118f9d5379,C/C(=N\O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a763335476941b78d216,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a79063764818124abd24,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a83028a9dd75cb6b37a7,Brc1ccccc1-c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,a8f0e4e671476e7660ff,CC(=O)c1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,aa103d5795b653ee8059,CC(C)COC(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,aa61fdd9bb9a6135974f,CCOC(=O)Cc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,aa74a7a5d8f53641188b,Cc1ccc(Cl)cc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,aab186b4be5257116e21,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,ad0273e5f1d84aed41a8,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,ad9c20db94f8f8095ca0,COc1ccc(Br)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,adfdf7af00470db397a5,C/C(=N\O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,aea2da371ad43babb78d,O=Cc1cc(Cl)ccc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,afe921294a1024fd32f4,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b04a947cda799efdd6fc,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b06cd84a000d9cd87002,Brc1ccc(Br)c2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b076b685ce8a3aa77117,Brc1ccc2occc2c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b08be81dd198aec3424c,Cc1cccc(C=O)c1Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b15c7c5932df82e45f26,O=Cc1ccc2c(c1)CCO2,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b1c3449db92f2218ed0b,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b1f4073f199c7637ea66,COc1ccc(CO)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b1f7b1ecea0292fcf2db,COC(=O)CC(=O)C1CC1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b2ba7e09e89de6c07022,Clc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b2d7fe2a11a26dbd4be6,COC(=O)c1ccccc1N,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b361a3e9c41d8920fc72,Ic1ccc(I)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b381fe255bcb2275978a,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b48cf6017216045f161b,CCOC(=O)CC(=O)c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b4982c6fe4189a6e69ae,CCOC(=O)Cc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b61d9b5a2762d68ac2dd,CC(C)C(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b63870a0c28bf9e15921,COC(=O)c1ccc(Cl)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b64cd3cdc230bee535cc,Cc1cccc(C=O)c1Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b6ae7b5d128d8cc0f118,O=Cc1cc(Cl)ccc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b776e9fe6fb1d6ec39a7,CCOC(=O)C(C)(C)Br,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,b97a3e6b48e855e6b598,CCC(O)c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,ba1adb8c17096e1245dc,O=Cc1ccc(Br)cc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,ba4c8f9aa4163924e0f5,CCCC(=O)c1ccc(-c2ccccc2)cc1,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,ba542fa006de647736ee,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,ba7dc6ef2a77556a5b18,O=C1CCCc2ccccc21,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,ba8b355b94a083b0d0b1,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,bc12a25f1a22d816c277,Brc1ccc(Br)c2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,bc45f40382f757c819d1,O=C(/C=C/c1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,bd8a08298ee02c96a7f7,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,bdf49c3bd5e70af7a3a7,Cc1ccc(Cl)cc1Br,test,test,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,be81dcc53bd497de4045,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,bf1f39b165c34bbb48c1,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
25g,compound,536279090,100,98,c05b19fd38d40b0c4d15,CC(=O)c1ccccc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,306,408,100
