column,protocol,seed,budget,actual_budget,method,target,dimension,level,q33,q67,q90,n,rmse,mae,median_absolute_error
8g,row,1425370602,50,50,standard_full_finetune,V1,source_q50,high,4.684250119,5.542827636,10.250233199999997,62,11.84131114343027,6.303573725806451,2.8152545000000013
8g,row,1425370602,50,50,standard_full_finetune,V1,source_q50,top10,4.684250119,5.542827636,10.250233199999997,13,22.479925965177248,14.828031410256406,7.673691333333334
8g,row,1425370602,50,50,standard_full_finetune,V1,target_magnitude,low,9.487333333333334,13.792333333333339,26.91166666666667,38,4.635182256885396,2.307571728070175,1.3346735499999993
8g,row,1425370602,50,50,standard_full_finetune,V1,target_magnitude,mid,9.487333333333334,13.792333333333339,26.91166666666667,39,2.824996750587414,2.042183442735042,1.4763293333333323
8g,row,1425370602,50,50,standard_full_finetune,V1,target_magnitude,high,9.487333333333334,13.792333333333339,26.91166666666667,38,14.407963294529578,8.298416513157894,4.003115333333332
8g,row,1425370602,50,50,standard_full_finetune,V1,target_magnitude,top10,9.487333333333334,13.792333333333339,26.91166666666667,12,23.29328019491674,15.461198194444442,7.800401666666664
8g,row,1425370602,50,50,standard_full_finetune,V1,EA,low,,,,37,10.463649007729996,6.707238234234233,3.070212999999999
8g,row,1425370602,50,50,standard_full_finetune,V1,EA,mid,,,,58,9.101184484819887,3.3174341879310343,1.4736684999999996
8g,row,1425370602,50,50,standard_full_finetune,V1,EA,high,,,,20,2.8353417534270418,2.1046854933333323,1.5092765833333326
8g,row,1425370602,50,50,standard_full_finetune,V2,source_q50,low,8.933699644999999,13.30680545,32.05351739999999,24,6.067029147977369,3.1490087361111114,1.7246470000000018
8g,row,1425370602,50,50,standard_full_finetune,V2,source_q50,mid,8.933699644999999,13.30680545,32.05351739999999,36,5.716842770577463,4.005662333333333,2.668923333333332
8g,row,1425370602,50,50,standard_full_finetune,V2,source_q50,high,8.933699644999999,13.30680545,32.05351739999999,55,19.575261054218366,12.197487824242423,6.797676666666668
8g,row,1425370602,50,50,standard_full_finetune,V2,source_q50,top10,8.933699644999999,13.30680545,32.05351739999999,7,45.33589303032366,37.84257309523809,41.24162
8g,row,1425370602,50,50,standard_full_finetune,V2,target_magnitude,low,18.667166666666667,28.784500000000005,45.45166666666667,38,4.088231869134844,3.0291598421052637,2.0126021666666674
8g,row,1425370602,50,50,standard_full_finetune,V2,target_magnitude,mid,18.667166666666667,28.784500000000005,45.45166666666667,39,9.559008102019323,5.249370307692307,2.6667236666666696
8g,row,1425370602,50,50,standard_full_finetune,V2,target_magnitude,high,18.667166666666667,28.784500000000005,45.45166666666667,38,22.323425323567896,15.021272842105265,9.306856000000002
8g,row,1425370602,50,50,standard_full_finetune,V2,target_magnitude,top10,18.667166666666667,28.784500000000005,45.45166666666667,12,35.908112056816584,27.95330508333333,18.340799333333333
8g,row,1425370602,50,50,standard_full_finetune,V2,EA,low,,,,37,19.11522383224651,13.04563787387387,7.683004000000004
8g,row,1425370602,50,50,standard_full_finetune,V2,EA,mid,,,,58,11.979177484615821,5.202828689655171,2.294538833333334
8g,row,1425370602,50,50,standard_full_finetune,V2,EA,high,,,,20,8.040320446796027,5.309460933333334,3.060643
8g,row,1425370602,50,50,source_anchored_shallow,V1,source_q50,low,4.684250119,5.542827636,10.250233199999997,22,2.1140666163702804,1.7525921363636359,1.5452616666666663
8g,row,1425370602,50,50,source_anchored_shallow,V1,source_q50,mid,4.684250119,5.542827636,10.250233199999997,31,2.3470370930759583,1.786185993548387,1.0838520666666671
8g,row,1425370602,50,50,source_anchored_shallow,V1,source_q50,high,4.684250119,5.542827636,10.250233199999997,62,8.35781773737664,4.122825016129031,2.205569833333332
8g,row,1425370602,50,50,source_anchored_shallow,V1,source_q50,top10,4.684250119,5.542827636,10.250233199999997,13,16.7146990650951,9.57102469230769,3.092492666666672
8g,row,1425370602,50,50,source_anchored_shallow,V1,target_magnitude,low,9.487333333333334,13.792333333333339,26.91166666666667,38,3.218369366378976,2.134566599122807,1.4876058333333328
8g,row,1425370602,50,50,source_anchored_shallow,V1,target_magnitude,mid,9.487333333333334,13.792333333333339,26.91166666666667,39,2.2521986141198282,1.7572773854700858,1.1495816666666663
8g,row,1425370602,50,50,source_anchored_shallow,V1,target_magnitude,high,9.487333333333334,13.792333333333339,26.91166666666667,38,10.270755189197255,5.260436710526316,2.493949166666665
8g,row,1425370602,50,50,source_anchored_shallow,V1,target_magnitude,top10,9.487333333333334,13.792333333333339,26.91166666666667,12,17.640202147113012,10.983020638888888,9.037119166666667
8g,row,1425370602,50,50,source_anchored_shallow,V1,EA,low,,,,37,5.690256670381473,3.6713335720720717,1.7611216666666643
8g,row,1425370602,50,50,source_anchored_shallow,V1,EA,mid,,,,58,7.542275287914382,3.0665023022988502,1.5739461666666665
8g,row,1425370602,50,50,source_anchored_shallow,V1,EA,high,,,,20,2.2646912093403104,1.792373405,1.5768071666666659
8g,row,1425370602,50,50,source_anchored_shallow,V2,source_q50,low,8.933699644999999,13.30680545,32.05351739999999,24,6.545060859214277,3.4580998958333335,1.760745833333333
8g,row,1425370602,50,50,source_anchored_shallow,V2,source_q50,mid,8.933699644999999,13.30680545,32.05351739999999,36,4.979440495155098,4.081352171296295,3.8594189166666677
8g,row,1425370602,50,50,source_anchored_shallow,V2,source_q50,high,8.933699644999999,13.30680545,32.05351739999999,55,12.93071225142823,7.484390945454545,5.038932000000003
8g,row,1425370602,50,50,source_anchored_shallow,V2,source_q50,top10,8.933699644999999,13.30680545,32.05351739999999,7,31.592973105955405,23.29886533333333,9.589346666666671
8g,row,1425370602,50,50,source_anchored_shallow,V2,target_magnitude,low,18.667166666666667,28.784500000000005,45.45166666666667,38,3.45371788361725,2.668595087719298,2.0335553333333323
8g,row,1425370602,50,50,source_anchored_shallow,V2,target_magnitude,mid,18.667166666666667,28.784500000000005,45.45166666666667,39,5.254309252606149,4.106373393162393,4.039914666666668
8g,row,1425370602,50,50,source_anchored_shallow,V2,target_magnitude,high,18.667166666666667,28.784500000000005,45.45166666666667,38,15.883565538694178,10.000247421052629,6.896960666666667
8g,row,1425370602,50,50,source_anchored_shallow,V2,target_magnitude,top10,18.667166666666667,28.784500000000005,45.45166666666667,12,24.60560243003289,16.350100083333334,8.965350666666666
8g,row,1425370602,50,50,source_anchored_shallow,V2,EA,low,,,,37,9.587135205765884,5.817911009009008,3.736445333333336
8g,row,1425370602,50,50,source_anchored_shallow,V2,EA,mid,,,,58,10.445425342915286,5.437404833333334,3.4971422500000013
8g,row,1425370602,50,50,source_anchored_shallow,V2,EA,high,,,,20,8.330415024713338,5.5466195,4.044519
8g,row,1425370602,50,50,source_anchored_full,V1,source_q50,low,4.684250119,5.542827636,10.250233199999997,22,1.3691144379886397,1.0740014393939394,0.8954398999999995
8g,row,1425370602,50,50,source_anchored_full,V1,source_q50,mid,4.684250119,5.542827636,10.250233199999997,31,1.8606491778694696,1.6045284419354842,1.4793059999999993
8g,row,1425370602,50,50,source_anchored_full,V1,source_q50,high,4.684250119,5.542827636,10.250233199999997,62,13.460736512139032,6.178966664516129,3.102100666666667
8g,row,1425370602,50,50,source_anchored_full,V1,source_q50,top10,4.684250119,5.542827636,10.250233199999997,13,28.401305406554016,18.63214105128205,10.54023433333333
8g,row,1425370602,50,50,source_anchored_full,V1,target_magnitude,low,9.487333333333334,13.792333333333339,26.91166666666667,38,1.719502812889204,1.364626340350877,1.2243287499999993
8g,row,1425370602,50,50,source_anchored_full,V1,target_magnitude,mid,9.487333333333334,13.792333333333339,26.91166666666667,39,1.911081279884588,1.6034258410256415,1.379019333333332
8g,row,1425370602,50,50,source_anchored_full,V1,target_magnitude,high,9.487333333333334,13.792333333333339,26.91166666666667,38,17.11235177315724,9.001972048245614,5.169757333333331
8g,row,1425370602,50,50,source_anchored_full,V1,target_magnitude,top10,9.487333333333334,13.792333333333339,26.91166666666667,12,29.666792999988267,20.41057561111111,10.555961499999997
8g,row,1425370602,50,50,source_anchored_full,V1,EA,low,,,,37,10.26701184958513,5.835439094594594,2.9471368333333334
8g,row,1425370602,50,50,source_anchored_full,V1,EA,mid,,,,58,11.324466535501646,3.73057981954023,1.570583066666667
8g,row,1425370602,50,50,source_anchored_full,V1,EA,high,,,,20,1.484541405061323,1.2089735266666666,1.1357916333333336
8g,row,1425370602,50,50,source_anchored_full,V2,source_q50,low,8.933699644999999,13.30680545,32.05351739999999,24,6.062990183795726,3.011867875,1.7420375000000003
8g,row,1425370602,50,50,source_anchored_full,V2,source_q50,mid,8.933699644999999,13.30680545,32.05351739999999,36,3.9812249809495195,2.7954836851851854,2.0191056666666665
8g,row,1425370602,50,50,source_anchored_full,V2,source_q50,high,8.933699644999999,13.30680545,32.05351739999999,55,21.74773610731333,11.030056927272728,5.841181666666667
8g,row,1425370602,50,50,source_anchored_full,V2,source_q50,top10,8.933699644999999,13.30680545,32.05351739999999,7,56.518495918252036,39.915938,14.570439666666665
8g,row,1425370602,50,50,source_anchored_full,V2,target_magnitude,low,18.667166666666667,28.784500000000005,45.45166666666667,38,2.7044260819249732,2.099536447368421,1.7428366666666664
8g,row,1425370602,50,50,source_anchored_full,V2,target_magnitude,mid,18.667166666666667,28.784500000000005,45.45166666666667,39,3.976516865670114,3.1993884871794873,2.6488406666666613
8g,row,1425370602,50,50,source_anchored_full,V2,target_magnitude,high,18.667166666666667,28.784500000000005,45.45166666666667,38,26.443206050680654,15.132022017543857,9.686824166666666
8g,row,1425370602,50,50,source_anchored_full,V2,target_magnitude,top10,18.667166666666667,28.784500000000005,45.45166666666667,12,44.70839307384695,30.283793972222217,16.53418316666667
8g,row,1425370602,50,50,source_anchored_full,V2,EA,low,,,,37,18.16291890569207,8.653605459459461,3.635024333333334
8g,row,1425370602,50,50,source_anchored_full,V2,EA,mid,,,,58,15.540345614674305,6.239358454022987,2.7055844999999996
8g,row,1425370602,50,50,source_anchored_full,V2,EA,high,,,,20,7.914345895955401,4.875459016666667,2.214863833333334
8g,row,1425370602,70,70,scale_only,V1,source_q50,low,4.869375907,6.1367015500000015,11.112501349999999,32,1.7551362783258975,1.4633977399885958,1.3897142977609716
8g,row,1425370602,70,70,scale_only,V1,source_q50,mid,4.869375907,6.1367015500000015,11.112501349999999,34,3.0772585260382233,2.642540790569798,2.5171887764987657
8g,row,1425370602,70,70,scale_only,V1,source_q50,high,4.869375907,6.1367015500000015,11.112501349999999,49,8.139998314114903,5.380551110653152,3.2989092900337837
8g,row,1425370602,70,70,scale_only,V1,source_q50,top10,4.869375907,6.1367015500000015,11.112501349999999,11,14.75924472334871,11.575072214373144,10.890279138842892
8g,row,1425370602,70,70,scale_only,V1,target_magnitude,low,9.487333333333334,13.792333333333339,26.91166666666667,38,3.9815315398858213,2.8752233556049003,2.3627870716907733
8g,row,1425370602,70,70,scale_only,V1,target_magnitude,mid,9.487333333333334,13.792333333333339,26.91166666666667,39,2.626474171526165,2.1828961553730313,1.9475033603647187
8g,row,1425370602,70,70,scale_only,V1,target_magnitude,high,9.487333333333334,13.792333333333339,26.91166666666667,38,8.577547186583013,5.419228458117848,3.047349674964307
8g,row,1425370602,70,70,scale_only,V1,target_magnitude,top10,9.487333333333334,13.792333333333339,26.91166666666667,12,14.540598959708245,11.599870526090617,10.911227476628682
8g,row,1425370602,70,70,scale_only,V1,EA,low,,,,37,7.680366744802627,4.932988598122872,2.626295741176669
8g,row,1425370602,70,70,scale_only,V1,EA,mid,,,,58,4.396102073300824,2.6159610358138554,1.9119513172998408
8g,row,1425370602,70,70,scale_only,V1,EA,high,,,,20,4.265033592484751,3.303790038663139,2.6167998336136833
8g,row,1425370602,70,70,scale_only,V2,source_q50,low,9.117781460000002,13.4332719,33.294782999999995,26,5.6569276622967966,3.1603737704094503,2.0418034866422756
8g,row,1425370602,70,70,scale_only,V2,source_q50,mid,9.117781460000002,13.4332719,33.294782999999995,34,3.972997063804641,3.2057994207778613,3.239493496989599
8g,row,1425370602,70,70,scale_only,V2,source_q50,high,9.117781460000002,13.4332719,33.294782999999995,55,12.203884984580702,8.375395762716169,5.90511570350635
8g,row,1425370602,70,70,scale_only,V2,source_q50,top10,9.117781460000002,13.4332719,33.294782999999995,6,29.8866996458834,28.010686025686777,30.729338898046024
8g,row,1425370602,70,70,scale_only,V2,target_magnitude,low,18.667166666666667,28.784500000000005,45.45166666666667,38,3.9363989187944495,3.1557263860835794,2.916900566998917
8g,row,1425370602,70,70,scale_only,V2,target_magnitude,mid,18.667166666666667,28.784500000000005,45.45166666666667,39,6.638817050019953,4.57204078015914,3.4006403589744103
8g,row,1425370602,70,70,scale_only,V2,target_magnitude,high,18.667166666666667,28.784500000000005,45.45166666666667,38,13.814956903203976,9.304907162871045,6.345902537463207
8g,row,1425370602,70,70,scale_only,V2,target_magnitude,top10,18.667166666666667,28.784500000000005,45.45166666666667,12,21.74430615216449,16.83370195036432,12.597925351526936
8g,row,1425370602,70,70,scale_only,V2,EA,low,,,,37,11.957990322442221,7.315778449315987,4.233931560348552
8g,row,1425370602,70,70,scale_only,V2,EA,mid,,,,58,7.482403056447764,4.998311135773311,3.239493496989599
8g,row,1425370602,70,70,scale_only,V2,EA,high,,,,20,7.1489395850082715,4.5613908393469345,3.8379111445499428
8g,row,1425370602,70,70,local_identity_shrinkage,V1,source_q50,low,4.869375907,6.1367015500000015,11.112501349999999,32,1.2681002250718936,0.998188121845214,0.6706522318075994
8g,row,1425370602,70,70,local_identity_shrinkage,V1,source_q50,mid,4.869375907,6.1367015500000015,11.112501349999999,34,2.555458322948715,1.980260011062622,1.6668387688106323
8g,row,1425370602,70,70,local_identity_shrinkage,V1,source_q50,high,4.869375907,6.1367015500000015,11.112501349999999,49,7.593434246426181,4.621963012672545,2.3581701719861172
8g,row,1425370602,70,70,local_identity_shrinkage,V1,source_q50,top10,4.869375907,6.1367015500000015,11.112501349999999,11,13.793674871408943,10.354474903670551,8.449117173613061
8g,row,1425370602,70,70,local_identity_shrinkage,V1,target_magnitude,low,9.487333333333334,13.792333333333339,26.91166666666667,38,3.2534954833028142,2.0607086722470505,1.5206236310007473
8g,row,1425370602,70,70,local_identity_shrinkage,V1,target_magnitude,mid,9.487333333333334,13.792333333333339,26.91166666666667,39,1.8385079478427704,1.3675244019644637,0.9443162280654125
8g,row,1425370602,70,70,local_identity_shrinkage,V1,target_magnitude,high,9.487333333333334,13.792333333333339,26.91166666666667,38,8.2154855878374,5.108070175634964,2.4192147088247618
8g,row,1425370602,70,70,local_identity_shrinkage,V1,target_magnitude,top10,9.487333333333334,13.792333333333339,26.91166666666667,12,13.739647895363072,10.585825973040206,8.594829346646222
8g,row,1425370602,70,70,local_identity_shrinkage,V1,EA,low,,,,37,6.644188405022977,4.276622349981018,2.1782751190002276
8g,row,1425370602,70,70,local_identity_shrinkage,V1,EA,mid,,,,58,4.598308412303594,2.055881565612736,1.2783590495281558
8g,row,1425370602,70,70,local_identity_shrinkage,V1,EA,high,,,,20,3.457539070632322,2.4135445070647172,1.6576544225915848
8g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,low,9.117781460000002,13.4332719,33.294782999999995,26,5.827806771313099,2.787624948409073,1.6200677221975663
8g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,mid,9.117781460000002,13.4332719,33.294782999999995,34,3.770428153406079,3.05799595128706,2.7221151734807716
8g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,high,9.117781460000002,13.4332719,33.294782999999995,55,12.566713923137597,8.17513508272828,5.040714249489827
8g,row,1425370602,70,70,local_identity_shrinkage,V2,source_q50,top10,9.117781460000002,13.4332719,33.294782999999995,6,31.786083864117,29.672833753572267,32.2050221065666
8g,row,1425370602,70,70,local_identity_shrinkage,V2,target_magnitude,low,18.667166666666667,28.784500000000005,45.45166666666667,38,3.231290511118549,2.3663203063142677,2.0270622125590014
8g,row,1425370602,70,70,local_identity_shrinkage,V2,target_magnitude,mid,18.667166666666667,28.784500000000005,45.45166666666667,39,6.337949632597529,4.404306320968704,3.370133473991377
8g,row,1425370602,70,70,local_identity_shrinkage,V2,target_magnitude,high,18.667166666666667,28.784500000000005,45.45166666666667,38,14.589776300279022,9.58932690512447,6.476892309071232
